Apellido,Nombre,Documento,Propuesta,Plan,Estado Inscr.,Calidad,Regular,Locación
Gil,Claudia,29572809,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Sandra,29572922,W,2019,Aceptado,Activo,S,Bernal
Garcia,Asuncion,29573714,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Maria Antonia,29573739,W,2019,Aceptado,Activo,S,Bernal
Ortega,Manuela,29573748,W,2019,Aceptado,Activo,S,Bernal
Sainz,Andrea,29573768,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Ainhoa,29573904,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Hugo,29573969,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Jesus,29573978,W,2019,Aceptado,Activo,S,Bernal
Diez,Xavier,29573983,W,2015,Aceptado,Activo,N,Bernal
Pascual,Martin,29574013,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Martin,29574058,W,2015,Aceptado,Activo,S,Bernal
Martin,Julia,29574061,W,2015,Aceptado,Pasivo,N,Bernal
Ortiz,Mohamed,29574161,W,2019,Aceptado,Activo,S,Bernal
Benito,Ainhoa,29574729,W,2019,Aceptado,Activo,S,Bernal
Lopez,Lorenzo,29574850,W,2019,Aceptado,Activo,S,Bernal
Saez,Sebastian,29574908,W,2019,Aceptado,Activo,S,Bernal
Romero,Joel,29575033,W,2015,Aceptado,Activo,N,Bernal
Cordon,Alberto,29575109,W,2015,Aceptado,Activo,N,Bernal
Medrano,Inmaculada,29575156,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Martin,29575601,W,2019,Aceptado,Activo,S,Bernal
Moreno,Laura,29576301,W,2019,Aceptado,Activo,S,Bernal
Leon,Arturo,29616033,W,2019,Aceptado,Activo,S,Bernal
Alonso,Veronica,29629612,W,2012,Aceptado,Activo,S,Bernal
Cordon,Juan Francisco,29629745,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Alberto,29629764,W,2019,Aceptado,Activo,S,Bernal
Alonso,Jose Carlos,29629767,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Miguel Angel,29630013,W,2019,Pendiente,Activo,S,Bernal
Garcia,Laura,29630084,W,2012,Aceptado,Activo,N,Bernal
Sanchez,Lucia,29632515,W,2019,Aceptado,Activo,S,Bernal
Martin,Clara,29638614,W,2019,Aceptado,Activo,S,Bernal
Perez,Amparo,29638623,W,2019,Aceptado,Activo,S,Bernal
Gil,Jose,29638627,W,2015,Aceptado,Pasivo,S,Bernal
Garrido,Virginia,29638657,W,2015,Aceptado,Activo,S,Bernal
Ortega,Javier,29638673,W,2019,Aceptado,Activo,S,Bernal
Ibañez,Cristina,29638677,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Sandra,29651687,W,2019,Aceptado,Activo,S,Bernal
Garcia,Mohamed,29657157,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Adrian,29657271,W,2015,Aceptado,Activo,S,Bernal
Ortega,Catalina,29657332,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Jaime,29657393,W,2019,Aceptado,Activo,S,Bernal
Palacios,Elena,29657793,W,2019,Aceptado,Activo,S,Bernal
Ruiz,German,29659103,W,2019,Aceptado,Activo,S,Bernal
Saez,Iker,29695278,W,2019,Aceptado,Activo,S,Bernal
Gomez,Xavier,29695282,W,2019,Aceptado,Activo,S,Bernal
Peña,Eric,29695629,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Martina,29695670,W,2019,Aceptado,Activo,S,Bernal
Ortega,Agustin,29701638,W,2015,Aceptado,Activo,N,Bernal
Moreno,Martin,29701736,W,2019,Aceptado,Activo,S,Bernal
Saenz,Maria Luisa,29701846,W,2019,Aceptado,Activo,S,Bernal
Sainz,Arturo,29729808,W,2019,Aceptado,Activo,S,Bernal
Saenz,Josefa,29752104,W,2015,Aceptado,Pasivo,S,Bernal
Diez,Angel,29754036,W,2012,Aceptado,Activo,N,Bernal
Gabarri,Ana,29754692,W,2015,Aceptado,Activo,S,Bernal
Ibañez,Christian,29770871,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,Andres,29771252,W,2015,Aceptado,Activo,N,Bernal
Dominguez,Hector,29778079,W,2012,Aceptado,Activo,N,Bernal
Ibañez,Beatriz,29787259,W,2019,Aceptado,Pasivo,S,Bernal
Garcia,Josefa,29789060,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Mariano,29791579,W,2015,Aceptado,Pasivo,N,Bernal
Ortiz,Eva,29802498,W,2019,Aceptado,Activo,S,Bernal
Ortega,Celia,29809283,W,2015,Aceptado,Activo,S,Bernal
Santamaria,Victoria,29809731,W,2019,Aceptado,Activo,S,Bernal
Martinez,Montserrat,29810613,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Domingo,29810831,W,2015,Aceptado,Pasivo,S,Bernal
Garcia,Felix,29810885,W,2015,Aceptado,Activo,N,Bernal
Leon,Miguel,29811166,W,2019,Aceptado,Activo,S,Bernal
Castillo,Raul,29811737,W,2015,Aceptado,Pasivo,N,Bernal
Gutierrez,Jaime,29814260,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,Adriana,29818181,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Adrian,29818227,W,2019,Aceptado,Activo,S,Bernal
Perez,Andres,29854045,W,2015,Aceptado,Activo,N,Bernal
Dominguez,Maria Teresa,29860268,W,2015,Aceptado,Pasivo,N,Bernal
Gomez,Juan,29860909,W,2019,Aceptado,Activo,S,Bernal
Calvo,Francisca,29860937,W,2019,Aceptado,Activo,S,Bernal
Cordon,Susana,29860977,W,2012,Aceptado,Pasivo,S,Bernal
Santamaria,Adriana,29861009,W,2019,Aceptado,Pasivo,S,Bernal
Peña,Rocio,29861040,W,2019,Aceptado,Activo,S,Bernal
Marin,German,29861070,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Cristina,29890015,W,2015,Aceptado,Pasivo,N,Bernal
Gutierrez,Felipe,29891705,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Pedro,29891765,W,2019,Pendiente,Activo,S,Bernal
Hernandez,Jose Carlos,29892738,W,2015,Aceptado,Activo,N,Bernal
Santamaria,Ainhoa,29892979,W,2015,Aceptado,Activo,N,Bernal
Dominguez,Tomas,29893013,W,2015,Aceptado,Pasivo,S,Bernal
Palacios,Pedro,29893852,W,2019,Aceptado,Activo,S,Bernal
Romero,Ramon,29893893,W,2019,Aceptado,Activo,S,Bernal
Peña,Alex,29903015,W,2019,Pendiente,Activo,S,Bernal
Calvo,Ruben,29905117,W,2015,Aceptado,Activo,S,Bernal
Romero,Maria Antonia,29906546,W,2015,Aceptado,Activo,N,Bernal
Romero,Aaron,29910800,W,2015,Aceptado,Pasivo,S,Bernal
Saenz,Virginia,29910890,W,2015,Aceptado,Activo,N,Bernal
Ibañez,Raul,29910941,W,2015,Aceptado,Activo,S,Bernal
Cordon,Paula,29910984,W,2019,Aceptado,Activo,S,Bernal
Moreno,Cesar,29912427,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Jose Maria,29912472,W,2015,Aceptado,Activo,S,Bernal
Blanco,Guillermo,29916964,W,2019,Aceptado,Activo,S,Bernal
Medrano,Salvador,29917994,W,2019,Pendiente,Activo,S,Bernal
Moreno,Felix,29919661,W,2015,Aceptado,Activo,N,Bernal
Hernandez,Marina,29933679,W,2019,Aceptado,Activo,S,Bernal
Pascual,Rafael,29933812,W,2019,Aceptado,Activo,S,Bernal
Martin,Maria Mercedes,29934010,W,2015,Aceptado,Pasivo,S,Bernal
Gabarri,Asuncion,29946477,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Cristian,29948029,W,2015,Aceptado,Pasivo,N,Bernal
Blanco,Ivan,29948272,W,2015,Aceptado,Activo,N,Bernal
Fernandez,Antonia,29957445,W,2015,Aceptado,Pasivo,S,Bernal
Torres,Marta,29957582,W,2019,Pendiente,Activo,S,Bernal
Ruiz,Maria Mercedes,29957587,W,2015,Aceptado,Activo,N,Bernal
Miguel,Claudia,29957804,W,2019,Aceptado,Activo,S,Bernal
Garrido,Amparo,29957807,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Oscar,29974073,W,2015,Aceptado,Activo,N,Bernal
Lopez,Jose Ramon,29974342,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Miriam,29974578,W,2019,Pendiente,Activo,S,Bernal
Peña,Ainhoa,29975753,W,2019,Aceptado,Activo,S,Bernal
Martin,Maria Pilar,29977224,W,2015,Aceptado,Activo,N,Bernal
Moreno,Consuelo,29977285,W,2019,Pendiente,Activo,S,Bernal
Rodriguez,Pedro,29977455,W,2019,Aceptado,Activo,S,Bernal
Diez,Angeles,29977469,W,2019,Aceptado,Activo,S,Bernal
Herce,Sebastian,29977529,W,2019,Aceptado,Activo,S,Bernal
Moreno,Lorenzo,29977544,W,2015,Aceptado,Pasivo,S,Bernal
Rubio,Adolfo,29977551,W,2012,Aceptado,Pasivo,S,Bernal
Martin,Ignacio,29977592,W,2019,Aceptado,Activo,S,Bernal
Palacios,David,29977614,W,2019,Aceptado,Activo,S,Bernal
Saenz,Santiago,29977622,W,2019,Aceptado,Activo,S,Bernal
Calvo,Inmaculada,30010478,W,2015,Aceptado,Activo,S,Bernal
Martinez,Margarita,30018929,W,2019,Aceptado,Activo,S,Bernal
Calvo,Carolina,30020228,W,2019,Aceptado,Activo,S,Bernal
Diaz,Cristina,30020432,W,2015,Aceptado,Pasivo,N,Bernal
Benito,Tomas,30052543,W,2015,Aceptado,Pasivo,S,Bernal
Pascual,Ruben,30060160,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Iker,30062066,W,2019,Aceptado,Activo,S,Bernal
Leon,Juan Carlos,30063600,W,2019,Aceptado,Activo,S,Bernal
Herce,Rodrigo,30064811,W,2015,Aceptado,Activo,N,Bernal
Sainz,Miriam,30064905,W,2015,Aceptado,Activo,S,Bernal
Gonzalez,Marco,30064923,W,2015,Aceptado,Activo,N,Bernal
Garrido,Maria Isabel,30065953,W,2019,Aceptado,Activo,S,Bernal
Sainz,Miguel,30070234,W,2019,Aceptado,Activo,S,Bernal
Ortega,Iker,30072075,W,2015,Aceptado,Activo,N,Bernal
Moreno,Isabel,30078290,W,2019,Pendiente,Activo,S,Bernal
Santamaria,Maria Pilar,30104463,W,2015,Aceptado,Pasivo,S,Bernal
Merino,Mateo,30104478,W,2019,Aceptado,Activo,S,Bernal
Marin,Eugenio,30104559,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Ricardo,30104644,W,2015,Aceptado,Activo,N,Bernal
Moreno,Manuela,30104711,W,2015,Aceptado,Activo,N,Bernal
Diaz,Fatima,30106514,W,2019,Pendiente,Activo,S,Bernal
Martinez,Jose Manuel,30106529,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Jose,30125426,W,2015,Aceptado,Pasivo,N,Bernal
Garcia,Josep,30125668,W,2012,Aceptado,Activo,S,Bernal
Fernandez,Claudia,30125711,W,2019,Aceptado,Activo,S,Bernal
Merino,Juan Jose,30128064,W,2019,Aceptado,Activo,S,Bernal
Miguel,Luisa,30130386,W,2019,Aceptado,Activo,S,Bernal
Garcia,Josep,30130498,W,2019,Aceptado,Activo,S,Bernal
Peña,Alvaro,30152308,W,2015,Aceptado,Activo,S,Bernal
Perez,Monica,30152522,W,2015,Aceptado,Activo,N,Bernal
Calvo,Andrea,30155029,W,2015,Aceptado,Activo,N,Bernal
Benito,Maria Victoria,30162146,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Albert,30162242,W,2019,Aceptado,Activo,S,Bernal
Castillo,Joan,30162249,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Victor Manuel,30165023,W,2019,Pendiente,Activo,S,Bernal
Romero,Silvia,30205135,W,2019,Aceptado,Activo,S,Bernal
Gonzalez,Ana,30205293,W,2015,Aceptado,Activo,N,Bernal
Ochoa,Vicente,30218660,W,2015,Aceptado,Pasivo,N,Bernal
Castillo,Marina,30218715,W,2015,Aceptado,Activo,N,Bernal
Hernandez,Isabel,30218757,W,2019,Aceptado,Pasivo,S,Bernal
Diez,Nicolas,30218979,W,2015,Aceptado,Activo,N,Bernal
Marin,Nerea,30219070,W,2015,Aceptado,Pasivo,S,Bernal
Ruiz,Aitor,30220088,W,2019,Aceptado,Activo,S,Bernal
Calvo,Jose Maria,30220267,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Nicolas,30220311,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Adrian,30225742,W,2019,Aceptado,Activo,S,Bernal
Benito,Felix,30225841,W,2019,Pendiente,Activo,S,Bernal
Torres,Juan Jose,30225881,W,2019,Aceptado,Activo,S,Bernal
Gil,Silvia,30225941,W,2019,Aceptado,Activo,S,Bernal
Pascual,Ignacio,30225988,W,2019,Aceptado,Activo,S,Bernal
Herce,Josefina,30241940,W,2019,Aceptado,Activo,S,Bernal
Romero,Juan,30242006,W,2019,Aceptado,Activo,S,Bernal
Calvo,Emilia,30242188,W,2019,Aceptado,Activo,S,Bernal
Merino,Rodrigo,30242287,W,2019,Pendiente,Activo,S,Bernal
Moreno,Consuelo,30243051,W,2019,Aceptado,Pasivo,S,Bernal
Rubio,Roberto,30243054,W,2019,Aceptado,Activo,S,Bernal
Merino,Ivan,30272113,W,2019,Aceptado,Activo,S,Bernal
Peña,Julia,30272292,W,2019,Pendiente,Activo,S,Bernal
Blanco,Daniela,30272365,W,2015,Aceptado,Pasivo,S,Bernal
Diez,Jose,30275720,W,2019,Aceptado,Activo,S,Bernal
Alonso,Begoña,30280800,W,2019,Aceptado,Activo,S,Bernal
Castillo,Sandra,30286975,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Raquel,30286991,W,2015,Aceptado,Activo,N,Bernal
Gil,Xavier,30287090,W,2015,Aceptado,Pasivo,S,Bernal
Ortega,Carmen,30287180,W,2015,Aceptado,Activo,N,Bernal
Martinez,Monica,30287362,W,2015,Aceptado,Pasivo,S,Bernal
Ramirez,Susana,30287523,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Alejandra,30289844,W,2019,Aceptado,Activo,S,Bernal
Saez,Esperanza,30289854,W,2015,Aceptado,Activo,S,Bernal
Calvo,Joaquin,30289889,W,2019,Aceptado,Activo,N,Bernal
Sanchez,Maria Angeles,30290068,W,2015,Aceptado,Activo,N,Bernal
Marin,Concepcion,30290326,W,2019,Aceptado,Activo,S,Bernal
Martin,Rosa,30290430,W,2019,Aceptado,Activo,S,Bernal
Lopez,Ramon,30290516,W,2019,Aceptado,Activo,S,Bernal
Diez,Cesar,30290579,W,2015,Aceptado,Activo,N,Bernal
Blanco,Monica,30329616,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Isaac,30330857,W,2015,Aceptado,Activo,S,Bernal
Calvo,Enrique,30336323,W,2019,Aceptado,Activo,S,Bernal
Perez,Adrian,30368601,W,2019,Aceptado,Activo,N,Bernal
Palacios,Gregorio,30368621,W,2015,Aceptado,Activo,S,Bernal
Garrido,Maria,30368707,W,2015,Aceptado,Activo,S,Bernal
Castillo,Maria,30368772,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Sebastian,30368809,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Inmaculada,30368866,W,2019,Aceptado,Activo,S,Bernal
Sainz,Mariano,30373706,W,2019,Aceptado,Activo,S,Bernal
Lopez,Paula,30379129,W,2019,Aceptado,Activo,S,Bernal
Saenz,Victoria,30379184,W,2012,Aceptado,Activo,N,Bernal
Benito,Alejandra,30379604,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Eduardo,30388128,W,2019,Aceptado,Activo,S,Bernal
Merino,Juan Carlos,30388404,W,2015,Aceptado,Activo,N,Bernal
Sanchez,Maria Antonia,30390366,W,2019,Aceptado,Activo,S,Bernal
Herce,Irene,30398330,W,2015,Aceptado,Activo,N,Bernal
Fernandez,Jose,30404743,W,2015,Aceptado,Activo,S,Bernal
Saez,Alejandro,30404775,W,2019,Aceptado,Activo,S,Bernal
Gomez,Arturo,30405068,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Miriam,30405129,W,2015,Aceptado,Activo,N,Bernal
Hernandez,Juana,30447592,W,2015,Aceptado,Activo,N,Bernal
Torres,Olga,30447761,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Pablo,30447791,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,German,30447989,W,2015,Aceptado,Activo,S,Bernal
Rubio,Enrique,30448541,W,2019,Aceptado,Activo,S,Bernal
Dominguez,Lorenzo,30448544,W,2019,Aceptado,Activo,S,Bernal
Cordon,Alicia,30449153,W,2015,Aceptado,Pasivo,S,Bernal
Santamaria,Magdalena,30451064,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Hector,30453301,W,2019,Aceptado,Activo,S,Bernal
Perez,Guillermo,30453411,W,2019,Aceptado,Activo,S,Bernal
Peña,Gregorio,30453478,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Diana,30453485,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Sergio,30453766,W,2015,Aceptado,Pasivo,S,Bernal
Fernandez,Rocio,30491515,W,2015,Aceptado,Pasivo,S,Bernal
Ezquerro,Joan,30491574,W,2015,Aceptado,Pasivo,S,Bernal
Dominguez,Susana,30491592,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Sergio,30491617,W,2019,Aceptado,Activo,S,Bernal
Perez,Ainhoa,30492356,W,2019,Aceptado,Activo,S,Bernal
Martinez,Eugenia,30492374,W,2019,Aceptado,Activo,S,Bernal
Peña,Ainhoa,30525155,W,2019,Aceptado,Activo,S,Bernal
Torres,Eugenia,30526976,W,2019,Aceptado,Activo,S,Bernal
Marin,Adriana,30527980,W,2019,Aceptado,Activo,S,Bernal
Rubio,Francisca,30534698,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Jose Luis,30538887,W,2019,Aceptado,Activo,S,Bernal
Lopez,Santiago,30539744,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Luis Miguel,30540319,W,2015,Aceptado,Pasivo,S,Bernal
Garcia,Oscar,30540882,W,2019,Aceptado,Activo,S,Bernal
Gil,Jordi,30541054,W,2015,Aceptado,Activo,S,Bernal
Sanchez,Francisca,30541751,W,2019,Aceptado,Activo,S,Bernal
Blanco,Esther,30545313,W,2019,Aceptado,Activo,S,Bernal
Herce,Carlos,30568007,W,2019,Aceptado,Activo,S,Bernal
Palacios,Juan Luis,30568089,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Alejandra,30568173,W,2019,Aceptado,Activo,S,Bernal
Hernandez,Rocio,30568205,W,2019,Aceptado,Activo,S,Bernal
Gutierrez,Daniel,30568425,W,2015,Aceptado,Pasivo,S,Bernal
Perez,Juan Antonio,30568458,W,2015,Aceptado,Activo,S,Bernal
Castillo,Cristian,30568545,W,2015,Aceptado,Pasivo,S,Bernal
Romero,Lorenzo,30568928,W,2015,Aceptado,Pasivo,N,Bernal
Diez,Sofia,30568952,W,2015,Aceptado,Pasivo,S,Bernal
Martinez,Nerea,30568990,W,2019,Aceptado,Pasivo,S,Bernal
Gutierrez,Maria Jesus,30569047,W,2015,Aceptado,Pasivo,S,Bernal
Gutierrez,Maria,30569056,W,2019,Aceptado,Activo,S,Bernal
Blanco,Pablo,30569072,W,2015,Aceptado,Activo,N,Bernal
Diaz,Luis,30569107,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Jose Miguel,30573738,W,2015,Aceptado,Activo,S,Bernal
Merino,Sergio,30574081,W,2015,Aceptado,Pasivo,N,Bernal
Benito,Victor,30576373,W,2019,Aceptado,Activo,S,Bernal
Garcia,Alexandra,30576836,W,2019,Aceptado,Activo,S,Bernal
Calvo,Gloria,30576904,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Nicolas,30602766,W,2019,Pendiente,Activo,S,Bernal
Miguel,Salvador,30603360,W,2019,Aceptado,Activo,S,Bernal
Alonso,Maria Antonia,30603362,W,2019,Aceptado,Activo,S,Bernal
Miguel,Lucas,30603390,W,2015,Aceptado,Activo,S,Bernal
Saenz,Hector,30603472,W,2019,Aceptado,Activo,S,Bernal
Rubio,Josep,30603972,W,2019,Aceptado,Activo,N,Bernal
Peña,Vanesa,30604143,W,2015,Aceptado,Pasivo,S,Bernal
Peña,Maria Soledad,30617922,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Alvaro,30617990,W,2015,Aceptado,Activo,N,Bernal
Ochoa,Carolina,30618289,W,2019,Aceptado,Activo,S,Bernal
Miguel,Albert,30624197,W,2019,Aceptado,Activo,S,Bernal
Gomez,Juan Carlos,30625672,W,2015,Aceptado,Activo,N,Bernal
Ruiz,Mateo,30626739,W,2015,Aceptado,Pasivo,S,Bernal
Blanco,Martin,30636491,W,2019,Aceptado,Activo,S,Bernal
Alonso,Ignacio,30643412,W,2019,Aceptado,Activo,S,Bernal
Herce,Hector,30643768,W,2019,Aceptado,Activo,S,Bernal
Benito,Gonzalo,30643878,W,2015,Aceptado,Pasivo,S,Bernal
Torres,Maria Rosario,30656929,W,2015,Aceptado,Activo,N,Bernal
Santamaria,Maria Cristina,30656958,W,2015,Aceptado,Activo,S,Bernal
Blanco,Maria Mercedes,30657857,W,2015,Aceptado,Pasivo,N,Bernal
Castillo,Anna,30681316,W,2019,Aceptado,Activo,S,Bernal
Ortega,Ramon,30683330,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Santiago,30686127,W,2019,Aceptado,Activo,S,Bernal
Martin,Carolina,30687515,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Sofia,30687525,W,2015,Aceptado,Activo,N,Bernal
Sanchez,Lidia,30687570,W,2019,Aceptado,Activo,S,Bernal
Medrano,Hector,30687582,W,2019,Aceptado,Activo,S,Bernal
Santamaria,Gloria,30692601,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Ramon,30692829,W,2015,Aceptado,Activo,N,Bernal
Ibañez,Raquel,30692857,W,2019,Aceptado,Activo,S,Bernal
Gil,Eva,30692868,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Oscar,30693187,W,2015,Aceptado,Activo,N,Bernal
Dominguez,Maria Soledad,30694696,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Maria Rosario,30694751,W,2015,Aceptado,Pasivo,S,Bernal
Rodriguez,Alexandra,30694965,W,2019,Aceptado,Activo,S,Bernal
Gil,Juan Manuel,30716728,W,2015,Aceptado,Activo,S,Bernal
Moreno,Nerea,30716747,W,2019,Aceptado,Activo,S,Bernal
Diaz,Ana Maria,30716901,W,2015,Aceptado,Pasivo,S,Bernal
Moreno,Monica,30717003,W,2015,Aceptado,Pasivo,S,Bernal
Pascual,Domingo,30725622,W,2019,Aceptado,Activo,S,Bernal
Pascual,Maria,30766969,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Alfonso,30767003,W,2019,Aceptado,Activo,S,Bernal
Gomez,Mohamed,30767050,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Ana Isabel,30768364,W,2019,Aceptado,Activo,S,Bernal
Ochoa,Maria Angeles,30768370,W,2019,Aceptado,Activo,S,Bernal
Ortega,Ismael,30768397,W,2019,Aceptado,Activo,S,Bernal
Diaz,Ruben,30768427,W,2015,Aceptado,Activo,S,Bernal
Merino,Victor,30768428,W,2015,Aceptado,Activo,S,Bernal
Peña,Maria Mercedes,30768450,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Eric,30768541,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Dolores,30768600,W,2015,Aceptado,Pasivo,S,Bernal
Rubio,Alfredo,30768621,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Maria Mercedes,30770256,W,2019,Pendiente,Activo,S,Bernal
Diez,Juan Manuel,30783693,W,2015,Aceptado,Pasivo,S,Bernal
Merino,Diego,30785683,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Christian,30786168,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Miguel,30786536,W,2019,Aceptado,Activo,S,Bernal
Herce,Maria Soledad,30787009,W,2019,Pendiente,Activo,S,Bernal
Hernandez,Cristian,30789136,W,2019,Aceptado,Activo,S,Bernal
Gomez,Alfredo,30795757,W,2019,Aceptado,Activo,S,Bernal
Calvo,Maria Luisa,30795926,W,2015,Aceptado,Activo,N,Bernal
Ortega,Yolanda,30796798,W,2019,Aceptado,Activo,S,Bernal
Espinosa,Jose Luis,30800056,W,2015,Aceptado,Activo,S,Bernal
Castillo,Arturo,30800104,W,2019,Aceptado,Pasivo,S,Bernal
Sanchez,Silvia,30800170,W,2019,Aceptado,Activo,S,Bernal
Moreno,Juan,30800748,W,2019,Aceptado,Activo,S,Bernal
Torres,Inmaculada,30802541,W,2019,Aceptado,Activo,S,Bernal
Sanchez,Joel,30808667,W,2019,Aceptado,Activo,S,Bernal
Ruiz,Carlos,30809030,W,2015,Aceptado,Activo,N,Bernal
Benito,Raquel,30817686,W,2019,Aceptado,Activo,S,Bernal
Ortiz,Antonio,30817836,W,2015,Aceptado,Activo,N,Bernal
Sanchez,Eva Maria,30817944,W,2019,Aceptado,Activo,S,Bernal
Marin,Jorge,30819108,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Nicolas,30833458,W,2015,Aceptado,Activo,N,Bernal
Santamaria,Miguel,30860511,W,2015,Aceptado,Pasivo,N,Bernal
Diaz,Mohammed,30860659,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Diana,30862234,W,2019,Aceptado,Activo,S,Bernal
Muñoz,Emilio,30866112,W,2019,Aceptado,Activo,S,Bernal
Jimenez,Oscar,30878474,W,2015,Aceptado,Activo,N,Bernal
Benito,Silvia,30879805,W,2015,Aceptado,Activo,N,Bernal
Dominguez,Mario,30894087,W,2015,Aceptado,Activo,N,Bernal
Pascual,Catalina,30894508,W,2019,Aceptado,Activo,S,Bernal
Moreno,Belen,30902591,W,2019,Aceptado,Activo,S,Bernal
Marin,Carla,30902599,W,2019,Aceptado,Activo,S,Bernal
Benito,Santiago,30903370,W,2019,Aceptado,Activo,N,Bernal
Gutierrez,Martina,30903501,W,2019,Aceptado,Activo,S,Bernal
Ezquerro,Guillermo,30903548,W,2019,Aceptado,Pasivo,S,Bernal
Gabarri,Gloria,30906128,W,2019,Aceptado,Activo,S,Bernal
Blanco,Alberto,30906505,W,2019,Aceptado,Activo,S,Bernal
Alvarez,Jose Maria,30913719,W,2019,Pendiente,Activo,S,Bernal
Gabarri,Miguel Angel,30915662,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Dario,30915689,W,2015,Aceptado,Pasivo,S,Bernal
Martinez,Guillermo,30916008,W,2019,Aceptado,Activo,S,Bernal
Garrido,Joan,30916015,W,2019,Aceptado,Activo,S,Bernal
Sainz,Sofia,30916299,W,2019,Aceptado,Activo,S,Bernal
Gabarri,Alfredo,30930443,W,2015,Aceptado,Pasivo,S,Bernal
Moreno,Sonia,30957142,W,2019,Aceptado,Activo,S,Bernal
Marin,Jesus,30957284,W,2015,Aceptado,Activo,S,Bernal
Alonso,Ana,30957383,W,2019,Aceptado,Activo,S,Bernal
Diez,Manuel,30957551,W,2019,Aceptado,Activo,S,Bernal
Martin,Rosa,30957587,W,2019,Aceptado,Activo,S,Bernal
Ramirez,Marco,30957789,W,2019,Aceptado,Activo,S,Bernal
Fernandez,Alicia,30958386,W,2019,Aceptado,Activo,S,Bernal
Lopez,Francisco,30978608,W,2015,Aceptado,Activo,S,Bernal
Rubio,Carolina,30979363,W,2019,Aceptado,Activo,S,Bernal
Benito,David,30979899,W,2019,Aceptado,Activo,S,Bernal
Rubio,Jose Ignacio,30979984,W,2019,Aceptado,Activo,S,Bernal
Blanco,Tomas,31002453,W,2019,Aceptado,Activo,S,Bernal
Alvarez,David,31003823,W,2019,Aceptado,Activo,S,Bernal
Blanco,Pilar,31003857,W,2019,Aceptado,Activo,S,Bernal
